Date,Open,High,Low,Close,Adj Close,Volume
1976-11-01,102.900002,103.779999,98.180000,102.099998,102.099998,381020000
1976-12-01,102.099998,107.820000,101.620003,107.459999,107.459999,534550000
1977-01-01,107.459999,107.970001,100.910004,102.029999,102.029999,501620000
1977-02-01,102.029999,103.320000,98.820000,99.820000,99.820000,398440000
1977-03-01,99.820000,102.699997,97.800003,98.419998,98.419998,434690000
1977-04-01,98.419998,102.070000,96.529999,98.440002,98.440002,403060000
1977-05-01,98.440002,100.930000,95.519997,96.120003,96.120003,425820000
1977-06-01,96.120003,101.650002,95.889999,100.480003,100.480003,485150000
1977-07-01,100.480003,102.570000,97.709999,98.849998,98.849998,452480000
1977-08-01,98.849998,99.839996,95.040001,96.769997,96.769997,433650000
1977-09-01,96.769997,98.430000,94.440002,96.529999,96.529999,383670000
1977-10-01,96.529999,97.269997,90.199997,92.339996,92.339996,413470000
1977-11-01,92.190002,97.110001,90.010002,94.830002,94.830002,494680000
1977-12-01,94.830002,95.669998,91.760002,95.099998,95.099998,450970000
1978-01-01,95.099998,95.150002,88.019997,89.250000,89.250000,428140000
1978-02-01,89.250000,91.320000,86.580002,87.040001,87.040001,368600000
1978-03-01,87.040001,91.349998,86.449997,89.209999,89.209999,497580000
1978-04-01,89.199997,97.910004,88.070000,96.830002,96.830002,695600000
1978-05-01,96.830002,100.320000,94.570000,97.239998,97.239998,775750000
1978-06-01,97.239998,101.839996,93.989998,95.529999,95.529999,666290000
1978-07-01,95.529999,101.180000,93.589996,100.680000,100.680000,541490000
1978-08-01,100.680000,106.269997,99.949997,103.290001,103.290001,864950000
1978-09-01,103.290001,108.050003,100.660004,102.540001,102.540001,672290000
1978-10-01,102.540001,106.230003,91.650002,93.150002,93.150002,682340000
1978-11-01,94.129997,97.410004,91.769997,94.699997,94.699997,514610000
1978-12-01,95.010002,98.580002,92.639999,96.110001,96.110001,492440000
1979-01-01,96.110001,102.589996,95.220001,99.930000,99.930000,615730000
1979-02-01,99.930000,100.519997,95.379997,96.279999,96.279999,475710000
